bottlecode,filtered,system,station,intent,lat,lon,groupname,datecollect,timecollect,watertype,depth_m,poresizeiffiltered_micron,ambientTF,experimenttype,methodcollect,sampleuser,recorduser,note,flag,dateentered
0885-13,UF,Lake OH Ivie,IV3,DOC/DIC,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,,TRUE,none,grab,,,,,11/27/2022
0697-13,UF,Lake OH Ivie,IV4,DOC/DIC,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,,TRUE,none,grab,,,,,11/27/2022
1184-16,UF,Lake OH Ivie,IV1,UF bottle,31.554717,-99.713467,flame,8/7/2022,10:32,surface,0.25,,TRUE,none,grab,,,,,11/27/2022
1192-16,UF,Lake OH Ivie,IV2,UF bottle,31.492633,-99.694383,flame,8/7/2022,12:05,surface,0.25,,TRUE,none,grab,,,,,11/27/2022
1198-16,UF,Lake OH Ivie,IV3,UF bottle,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,,TRUE,none,grab,,,,,11/27/2022
1185-16,UF,Lake OH Ivie,IV4,UF bottle,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,,TRUE,none,grab,,,,,11/27/2022
1153-17,UF,Lake OH Ivie,IV1,F bottle,31.554717,-99.713467,flame,8/7/2022,10:32,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1156-17,UF,Lake OH Ivie,IV2,F bottle,31.492633,-99.694383,flame,8/7/2022,12:05,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1167-17,UF,Lake OH Ivie,IV3,F bottle,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1152-17,UF,Lake OH Ivie,IV4,F bottle,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0574-04,UF,Lake OH Ivie,IV1,tnp,31.554717,-99.713467,flame,8/7/2022,10:32,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0709-04,UF,Lake OH Ivie,IV1,tnp,31.554717,-99.713467,flame,8/7/2022,10:32,surface,0.25,,TRUE,none,grab,,,,,11/27/2022
0572-04,UF,Lake OH Ivie,IV1,tnp,31.554717,-99.713467,flame,8/7/2022,10:32,surface,0.25,,TRUE,none,grab,,,,,11/27/2022
0735-04,UF,Lake OH Ivie,IV2,tnp,31.492633,-99.694383,flame,8/7/2022,12:05,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0721-04,UF,Lake OH Ivie,IV2,tnp,31.492633,-99.694383,flame,8/7/2022,12:05,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0722-04,UF,Lake OH Ivie,IV2,tnp,31.492633,-99.694383,flame,8/7/2022,12:05,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1032-02,UF,Lake OH Ivie,IV3,tnp,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1033-02,UF,Lake OH Ivie,IV3,tnp,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1034-02,UF,Lake OH Ivie,IV3,tnp,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0730-04,UF,Lake OH Ivie,IV4,tnp,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
074-04,UF,Lake OH Ivie,IV4,tnp,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0729-04,UF,Lake OH Ivie,IV4,tnp,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0982-14,F,Lake OH Ivie,IV1,tdnp,31.554717,-99.713467,flame,8/7/2022,10:32,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0983-14,F,Lake OH Ivie,IV1,tdnp,31.554717,-99.713467,flame,8/7/2022,10:32,surface,0.25,0.7,TRUE,none,grab,,,,,11/27/2022
0986-14,F,Lake OH Ivie,IV1,tdnp,31.554717,-99.713467,flame,8/7/2022,10:32,surface,0.25,0.7,TRUE,none,grab,,,,,11/27/2022
0991-14,F,Lake OH Ivie,IV2,tdnp,31.492633,-99.694383,flame,8/7/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0992-14,F,Lake OH Ivie,IV2,tdnp,31.492633,-99.694383,flame,8/7/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0993-14,F,Lake OH Ivie,IV2,tdnp,31.492633,-99.694383,flame,8/7/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0979-14,F,Lake OH Ivie,IV3,tdnp,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0988-14,F,Lake OH Ivie,IV3,tdnp,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0987-14,F,Lake OH Ivie,IV3,tdnp,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0282-14,F,Lake OH Ivie,IV4,tdnp,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0284-14,F,Lake OH Ivie,IV4,tdnp,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0285-14,F,Lake OH Ivie,IV4,tdnp,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1074-01,F,Lake OH Ivie,IV1,dnp,31.554717,-99.713467,flame,8/7/2022,10:32,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1073-01,F,Lake OH Ivie,IV1,dnp,31.554717,-99.713467,flame,8/7/2022,10:32,surface,0.25,0.7,TRUE,none,grab,,,,,11/27/2022
1072-01,F,Lake OH Ivie,IV1,dnp,31.554717,-99.713467,flame,8/7/2022,10:32,surface,0.25,0.7,TRUE,none,grab,,,,,11/27/2022
1081-01,F,Lake OH Ivie,IV2,dnp,31.492633,-99.694383,flame,8/7/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1082-01,F,Lake OH Ivie,IV2,dnp,31.492633,-99.694383,flame,8/7/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1083-01,F,Lake OH Ivie,IV2,dnp,31.492633,-99.694383,flame,8/7/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1065-01,F,Lake OH Ivie,IV3,dnp,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1064-01,F,Lake OH Ivie,IV3,dnp,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1063-01,F,Lake OH Ivie,IV3,dnp,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1066-01,F,Lake OH Ivie,IV4,dnp,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1067-01,F,Lake OH Ivie,IV4,dnp,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1068-01,F,Lake OH Ivie,IV4,dnp,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0825-01,F,Lake OH Ivie,IV1,ic,31.554717,-99.713467,flame,8/7/2022,10:32,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0830-01,F,Lake OH Ivie,IV1,ic,31.554717,-99.713467,flame,8/7/2022,10:32,surface,0.25,0.7,TRUE,none,grab,,,,,11/27/2022
0829-01,F,Lake OH Ivie,IV1,ic,31.554717,-99.713467,flame,8/7/2022,10:32,surface,0.25,0.7,TRUE,none,grab,,,,,11/27/2022
0792-01,F,Lake OH Ivie,IV2,ic,31.492633,-99.694383,flame,8/7/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0800-01,F,Lake OH Ivie,IV2,ic,31.492633,-99.694383,flame,8/7/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0824-01,F,Lake OH Ivie,IV2,ic,31.492633,-99.694383,flame,8/7/2022,12:05,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0789-01,F,Lake OH Ivie,IV3,ic,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0814-01,F,Lake OH Ivie,IV3,ic,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1143-01,F,Lake OH Ivie,IV3,ic,31.502617,-99.66905,flame,8/7/2022,12:18,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0821-01,F,Lake OH Ivie,IV4,ic,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0817-01,F,Lake OH Ivie,IV4,ic,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0820-01,F,Lake OH Ivie,IV4,ic,31.58,-99.684533,flame,8/7/2022,12:55,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0703-13,UF,Red Bluff Reservoir,RB1,DOC/DIC,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0883-13,UF,Red Bluff Reservoir,RB2,DOC/DIC,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0894-13,UF,Red Bluff Reservoir,RB3,DOC/DIC,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0698-13,UF,Red Bluff Reservoir,RB4,DOC/DIC,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0890-13,UF,Red Bluff Reservoir,RB5,DOC/DIC,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0892-13,UF,Red Bluff Reservoir,RB6,DOC/DIC,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1189-16,UF,Red Bluff Reservoir,RB1,UF bottle,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1186-16,UF,Red Bluff Reservoir,RB2,UF bottle,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1196-16,UF,Red Bluff Reservoir,RB3,UF bottle,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1187-16,UF,Red Bluff Reservoir,RB4,UF bottle,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1204-16,UF,Red Bluff Reservoir,RB5,UF bottle,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1182-16,UF,Red Bluff Reservoir,RB6,UF bottle,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1164-174,UF,Red Bluff Reservoir,RB1,F bottle,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1155-17,UF,Red Bluff Reservoir,RB2,F bottle,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1160-17,UF,Red Bluff Reservoir,RB3,F bottle,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1163-17,UF,Red Bluff Reservoir,RB4,F bottle,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1165-17,UF,Red Bluff Reservoir,RB5,F bottle,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1150-17,UF,Red Bluff Reservoir,RB6,F bottle,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0708-04,UF,Red Bluff Reservoir,RB1,tnp,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0716-04,UF,Red Bluff Reservoir,RB1,tnp,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0719-04,UF,Red Bluff Reservoir,RB1,tnp,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0706-04,UF,Red Bluff Reservoir,RB2,tnp,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0728-04,UF,Red Bluff Reservoir,RB2,tnp,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1022-02,UF,Red Bluff Reservoir,RB2,tnp,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0734-04,UF,Red Bluff Reservoir,RB3,tnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0727-04,UF,Red Bluff Reservoir,RB3,tnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0768-02,UF,Red Bluff Reservoir,RB3,tnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0723-04,UF,Red Bluff Reservoir,RB4,tnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0731-04,UF,Red Bluff Reservoir,RB4,tnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0287-15,UF,Red Bluff Reservoir,RB4,tnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1030-02,UF,Red Bluff Reservoir,RB5,tnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1031-02,UF,Red Bluff Reservoir,RB5,tnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1029-02,UF,Red Bluff Reservoir,RB5,tnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0763-02,UF,Red Bluff Reservoir,RB6,tnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0766-02,UF,Red Bluff Reservoir,RB6,tnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0762-02,UF,Red Bluff Reservoir,RB6,tnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1111-01,F,Red Bluff Reservoir,RB1,tdnp,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1021-01,F,Red Bluff Reservoir,RB1,tdnp,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1112-01,F,Red Bluff Reservoir,RB1,tdnp,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0980-14,F,Red Bluff Reservoir,RB2,tdnp,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0984-14,F,Red Bluff Reservoir,RB2,tdnp,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0978-14,F,Red Bluff Reservoir,RB2,tdnp,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1000-01,F,Red Bluff Reservoir,RB3,tdnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1002-01,F,Red Bluff Reservoir,RB3,tdnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1001-01,F,Red Bluff Reservoir,RB3,tdnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1017-01,F,Red Bluff Reservoir,RB4,tdnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1015-01,F,Red Bluff Reservoir,RB4,tdnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1016-01,F,Red Bluff Reservoir,RB4,tdnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0998-01,F,Red Bluff Reservoir,RB5,tdnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0999-01,F,Red Bluff Reservoir,RB5,tdnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0997-01,F,Red Bluff Reservoir,RB5,tdnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0280-14,F,Red Bluff Reservoir,RB6,tdnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0254-14,F,Red Bluff Reservoir,RB6,tdnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0281-14,F,Red Bluff Reservoir,RB6,tdnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1110-01,F,Red Bluff Reservoir,RB1,dnp,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1108-01,F,Red Bluff Reservoir,RB1,dnp,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1109-01,F,Red Bluff Reservoir,RB1,dnp,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1071-01,F,Red Bluff Reservoir,RB2,dnp,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1070-01,F,Red Bluff Reservoir,RB2,dnp,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1069-01,F,Red Bluff Reservoir,RB2,dnp,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1090-01,F,Red Bluff Reservoir,RB3,dnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1091-01,F,Red Bluff Reservoir,RB3,dnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1092-01,F,Red Bluff Reservoir,RB3,dnp,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1104-01,F,Red Bluff Reservoir,RB4,dnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1102-01,F,Red Bluff Reservoir,RB4,dnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1103-01,F,Red Bluff Reservoir,RB4,dnp,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1078-01,F,Red Bluff Reservoir,RB5,dnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1080-01,F,Red Bluff Reservoir,RB5,dnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1079-01,F,Red Bluff Reservoir,RB5,dnp,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1056-01,F,Red Bluff Reservoir,RB6,dnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1055-01,F,Red Bluff Reservoir,RB6,dnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1057-01,F,Red Bluff Reservoir,RB6,dnp,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1136-01,F,Red Bluff Reservoir,RB1,ic,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1135-01,F,Red Bluff Reservoir,RB1,ic,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1137-01,F,Red Bluff Reservoir,RB1,ic,31.901717,-103.913717,flame,8/8/2022,10:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0815-01,F,Red Bluff Reservoir,RB2,ic,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0832-01,F,Red Bluff Reservoir,RB2,ic,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0819-01,F,Red Bluff Reservoir,RB2,ic,32.00235,-103.979733,flame,8/8/2022,11:35,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1131-01,F,Red Bluff Reservoir,RB3,ic,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1138-01,F,Red Bluff Reservoir,RB3,ic,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1139-01,F,Red Bluff Reservoir,RB3,ic,31.986317,-103.981383,flame,8/8/2022,11:52,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1126-01,F,Red Bluff Reservoir,RB4,ic,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1125-01,F,Red Bluff Reservoir,RB4,ic,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1127-01,F,Red Bluff Reservoir,RB4,ic,31.969367,-103.947133,flame,8/8/2022,12:12,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0798-01,F,Red Bluff Reservoir,RB5,ic,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
1118-01,F,Red Bluff Reservoir,RB5,ic,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0813-01,F,Red Bluff Reservoir,RB5,ic,31.9463,-103.942183,flame,8/8/2022,12:25,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0791-01,F,Red Bluff Reservoir,RB6,ic,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0788-01,F,Red Bluff Reservoir,RB6,ic,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0790-01,F,Red Bluff Reservoir,RB6,ic,31.928883,-103.91895,flame,8/8/2022,12:38,surface,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0701-13,UF,Lake Arrowhead,AH1,DOC/DIC,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,,TRUE,none,grab,,MM/MB,,,11/27/2022
0891-13,UF,Lake Arrowhead,AH2,DOC/DIC,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,,TRUE,none,grab,,MM/MB,,,11/27/2022
0888-13,UF,Lake Arrowhead,AH3,DOC/DIC,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,,TRUE,none,grab,,MM/MB,,,11/27/2022
0896-13,UF,Lake Arrowhead,AH4,DOC/DIC,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,,TRUE,none,grab,,MM/MB,,,11/27/2022
0893-13,UF,Lake Arrowhead,AH5,DOC/DIC,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,,TRUE,none,grab,,MM/MB,,,11/27/2022
1190-16,UF,Lake Arrowhead,AH1,UF bottle,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1191-16,UF,Lake Arrowhead,AH2,UF bottle,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1188-16,UF,Lake Arrowhead,AH3,UF bottle,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1194-16,UF,Lake Arrowhead,AH4,UF bottle,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1193-16,UF,Lake Arrowhead,AH5,UF bottle,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1159-17,UF,Lake Arrowhead,AH1,F bottle,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1154-17,UF,Lake Arrowhead,AH2,F bottle,33.68267,-98.4266,flame,8/12/2022,10:17,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1162-17,UF,Lake Arrowhead,AH3,F bottle,33.76283,-98.3658,flame,8/12/2022,11:08,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1161-17,UF,Lake Arrowhead,AH4,F bottle,33.70428,-98.3622,flame,8/12/2022,11:41,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1157-17,UF,Lake Arrowhead,AH5,F bottle,33.67108,-98.3864,flame,8/12/2022,12:05,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0711-04,UF,Lake Arrowhead,AH1,tnp,33.74623,-98.3876,flame,8/12/2022,9:48,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
